TICKER,Type,YEARREPORT,LENGTHREPORT,ENDDATE_x,Date_Quarter,TOI,PBT,NIM,Loan yield,Deposit yield,ROA,ROE,NPL,GROUP 2,NPL Formation (%),G2 Formation (%),NPL Coverage ratio,Provision/ Total Loan,Loan,Deposit,Total Assets,Total Equity,Leverage Multiple,Net Interest Income,OPEX,PPOP,Provision expense,NPATMI,LDR,CASA,CIR,Individual %,Fees/ Total asset,Provision on Balance Sheet,Write-off,Overdue_loan,Fees Income
ABB,Private_3,2023,2,2023-06-30,2023-Q2,1315798000000.0,67047000000.0,0.022309635819014975,0.10213143382158427,0.025299142814000582,0.001455051022843688,0.015715406159195807,0.045467858234003324,0.03655164583185304,0.007830128027592427,0.014526694343117381,0.3350717980518969,0.015234997012036238,84020430000000.0,87481537000000.0,154449428000000.0,13291410000000.0,11.620244052361638,776538000000.0,-550868000000.0,764930000000.0,-697883000000.0,52515000000.0,0.9604361432287135,0.10367107518927109,0.41865696710285316,6.953074266193535e-05,0.005128324074399988,-1280051000000.0,0.0,0.08201950406585637,185089000000.0
ABB,Private_3,2023,3,2023-09-30,2023-Q3,820343000000.0,29501000000.0,0.01802941603326961,0.10242927212698455,0.030600370123397076,0.0006355935980659412,0.007112577149557397,0.035061836408534774,0.025172226291448285,-0.01141253383254525,-0.023514566635757517,0.4032103106827808,0.014137293951394141,81608475000000.0,92839194000000.0,141702076000000.0,13173259000000.0,10.756797235976306,647727000000.0,-554982000000.0,265361000000.0,-235860000000.0,23529000000.0,0.879030412521677,0.08946916320708256,0.6765243318953169,0.0,0.005115381754063285,-1153723000000.0,0.0,0.06023406269998306,189366000000.0
ABB,Private_3,2023,4,2023-12-31,2023-Q4,922289000000.0,-124179000000.0,0.017819379497871563,0.08995266740856528,0.02873402038967758,-0.0029220709229660384,-0.03330648939864684,0.029122891289852366,0.016408073826271793,-5.119566319551983e-05,-0.005498142196628475,0.46394765440567837,0.013511497103438566,98107189000000.0,100034291000000.0,162093425000000.0,13479565000000.0,12.02512284335585,658811000000.0,-607852000000.0,314437000000.0,-438616000000.0,-110964000000.0,0.9807355859602184,0.1159715921813251,0.6590689035649346,0.0,0.007135062872441946,-1325575000000.0,0.0,0.04553096511612416,270950000000.0
ABB,Private_3,2024,1,2024-03-31,2024-Q1,877929000000.0,192296000000.0,0.01767455283000872,0.08129219929415842,0.01943686246886363,0.004008465497993849,0.04536942045441343,0.03919513733810569,0.02009204660804145,0.0024917847763429447,0.0022898933532791363,0.40265093126929835,0.0157819585504163,79132954000000.0,83524474000000.0,144777122000000.0,13632970000000.0,10.619631819038698,660703000000.0,-508603000000.0,369326000000.0,-177030000000.0,153760000000.0,0.9474223567094837,0.1301410530283615,0.5793213346409561,0.0,0.002716037782537664,-1248873000000.0,0.0,0.05928718394614714,104184000000.0
ABB,Private_3,2024,2,2024-06-30,2024-Q2,1377373000000.0,331283000000.0,0.02218224793508187,0.07933464766069866,0.02894337518265396,0.007148176480234644,0.07848813594041967,0.035453698923129814,0.011682596879777652,0.0015922570007938792,-0.005059649359229026,0.44146396098433927,0.015651530358151092,91037807000000.0,85515818000000.0,152175815000000.0,13411525000000.0,11.346645142890164,802290000000.0,-582673000000.0,794700000000.0,-463417000000.0,265334000000.0,1.0645727203357862,0.11132857315356558,0.4230321053193289,0.5826859062720483,0.002279984184833976,-1424881000000.0,0.0,0.047136295802907464,84631000000.0
ABB,Private_3,2024,3,2024-09-30,2024-Q3,742702000000.0,-343493000000.0,0.019153420342473592,0.07110507919368234,0.034229740574347474,-0.007200268390122458,-0.08558055435772394,0.031974746220758375,0.011242701341237974,-0.0007640452059659126,-0.0002493469553808562,0.5351410830032266,0.017111000321329964,98767633000000.0,91089556000000.0,164193503000000.0,13206017000000.0,12.433234259807481,737633000000.0,-560386000000.0,182316000000.0,-525809000000.0,-284743000000.0,1.0842915185578466,0.11405287780741845,0.7545233485300968,0.0,0.0020768385637193808,-1690013000000.0,0.0,0.04321744756199635,82131000000.0
ABB,Private_3,2024,4,2024-12-31,2024-Q4,1527033000000.0,505519000000.0,0.020210015201254466,0.06874866919592143,0.027423045556299902,0.009505289272532042,0.11900060113295328,0.037383828115277316,0.014577137823570896,0.005397932336801066,0.00872802125368338,0.46214914292355547,0.017276904122676927,98738176000000.0,90719121000000.0,176713113000000.0,14024232000000.0,12.600555452876137,842949000000.0,-775229000000.0,751804000000.0,-246285000000.0,405052000000.0,1.0883943198700083,0.12594090280041403,0.507670102741722,0.44645358556223236,0.00536928271289402,-1705890000000.0,0.0,0.05196096593884821,228803000000.0
ABB,Private_3,2025,1,2025-03-31,2025-Q1,1306580000000.0,415732000000.0,0.018748806218856807,0.07178936745721477,0.03816783885172116,0.007379994219544569,0.09373317755767893,0.03803664375930239,0.011667989056098713,0.0017804663517381565,-0.0012106259690274205,0.45904679519683755,0.017460599417751552,98044744000000.0,89748551000000.0,183753294000000.0,14356754000000.0,12.79908355328788,832067000000.0,-550723000000.0,755857000000.0,-340125000000.0,332530000000.0,1.0924381832081056,0.10752066626680135,0.4214996402822636,0.0,0.003592257072654207,-1711920000000.0,-137718000000.0,0.0497046328154011,161861000000.0
ABB,Private_3,2025,2,2025-06-30,2025-Q2,2368951000000.0,1256728000000.0,0.019477880088541958,0.07347899958073384,0.03711440141155264,0.020633717870069852,0.27017149953651504,0.0274657283780641,0.0070147520550645,-0.005951568398199908,-0.00942502333424421,0.5690445559803584,0.015629223209572614,114534483000000.0,123056541000000.0,204917330000000.0,15327058000000.0,13.3696453683414,932985000000.0,-587382000000.0,1781569000000.0,-524841000000.0,1002465000000.0,0.9307468101187729,0.128104584054577,0.24795025308670376,0.0,0.008867930291536517,-1790085000000.0,0.0,0.034480480433128596,430838000000.0
ACB,Private_1,2018,1,2018-03-31,2018-Q1,3303376000000.0,1490087000000.0,0.03879391482875785,0.11531383441151195,0.006475130140759586,0.018138642224638412,0.28168220603797933,0.006982051210411088,0.0029700101834778743,,,1.3465074941149326,0.009401384279112766,211670318000000.0,258252752000000.0,299855182000000.0,17177260000000.0,17.456519957199227,2372811000000.0,-1679283000000.0,1624093000000.0,-134006000000.0,1144486000000.0,0.8196246365653443,0.16209612744029925,0.5083535752515003,0.0,0.005593711885800945,-1989994000000.0,,0.009952061393888963,352944000000.0
ACB,Private_1,2018,2,2018-06-30,2018-Q2,3205045000000.0,1660929000000.0,0.03403098470141948,0.09248455789213632,0.008479935665573504,0.017289113375778088,0.2970270096060098,0.007830126380384635,0.0037723951424217224,,,1.307943064734593,0.010241359495219465,221861170000000.0,267801485000000.0,309968108000000.0,18318852000000.0,16.920716865882206,2488262000000.0,-1232830000000.0,1972215000000.0,-311286000000.0,1317913000000.0,0.828453845205526,0.16081784983380507,0.38465294559046753,0.5722402364307758,0.005164892931524475,-2272160000000.0,,0.011602521522806358,393709000000.0
ACB,Private_1,2018,3,2018-09-30,2018-Q3,3360441000000.0,1625331000000.0,0.034279488928970335,0.09304420576873107,0.011315347306689663,0.01682126513774215,0.27685067039064803,0.008371767558813106,0.0025397420805465883,,,1.2954997504937413,0.010845622783633975,220939364000000.0,267975270000000.0,312777917000000.0,19518788000000.0,16.024453823669788,2563243000000.0,-1520206000000.0,1840235000000.0,-214904000000.0,1309422000000.0,0.8244766914499237,0.15969896401261205,0.452382886650889,0.0,0.0042190168937649986,-2396225000000.0,,0.010911509639359693,328422000000.0
ACB,Private_1,2018,4,2018-12-31,2018-Q4,4164337000000.0,1612224000000.0,0.03818498325860199,0.09884957509944967,0.018572569486695206,0.017009279256287275,0.2694311945127632,0.007265857801955014,0.0016620683665902881,,,1.5189286068234926,0.011036319268501134,230527220000000.0,269998503000000.0,329333241000000.0,21017899000000.0,15.669179921361312,2938604000000.0,-2279898000000.0,1884439000000.0,-272215000000.0,1365231000000.0,0.8538092524164846,0.17468155740107938,0.547481627927807,0.0,0.005263275614967588,-2544172000000.0,,0.008927926168545302,422451000000.0
ACB,Private_1,2019,1,2019-03-31,2019-Q1,3490162000000.0,1706894000000.0,0.035857937935774666,0.09422900937590947,0.0197886145534636,0.016428390838185862,0.2517689774768265,0.006838871235109559,0.0029132524127494525,,,1.5809990888699832,0.01081224919160735,237357737000000.0,275070155000000.0,335802627000000.0,22383445000000.0,15.002276325203738,2856540000000.0,-1798929000000.0,1691233000000.0,15661000000.0,1365889000000.0,0.8628989102798157,0.16901674411024345,0.5154285101952287,0.0,0.004467622545954776,-2566371000000.0,,0.009752123647859011,371447000000.0
ACB,Private_1,2019,2,2019-06-30,2019-Q2,3948649000000.0,1915339000000.0,0.035201348907041005,0.09689067812006062,0.01928595828020803,0.017855272375997676,0.2653115564244009,0.0066071196211844796,0.0024295703841758567,,,1.614757364313942,0.01066889506521078,250704406000000.0,291279937000000.0,350938171000000.0,23833705000000.0,14.724448884468446,2903004000000.0,-1922154000000.0,2026495000000.0,-111156000000.0,1532743000000.0,0.8606991905522143,0.17358920604270797,0.4867877595602952,0.5939851259809175,0.006058798329904961,-2674739000000.0,,0.009036690005360337,520103000000.0
ACB,Private_1,2019,3,2019-09-30,2019-Q3,3848856000000.0,1938773000000.0,0.035403998805555316,0.09331637218048622,0.020160688021246386,0.017477737658016836,0.2519145589901251,0.0066568775623991544,0.002334990293457078,,,1.5893768696755133,0.01058028722193913,256052028000000.0,298007119000000.0,358175116000000.0,25364309000000.0,14.121225064715937,3023025000000.0,-1843617000000.0,2005239000000.0,-66466000000.0,1549212000000.0,0.8592144672892865,0.17231695058935823,0.47900389102632057,0.0,0.005856756707479379,-2709104000000.0,,0.008991867855856232,519138000000.0
ACB,Private_1,2019,4,2019-12-31,2019-Q4,4809686000000.0,1954930000000.0,0.03728124274048784,0.10150327439368859,0.014566618053932513,0.01671039846314136,0.2333334136594332,0.0053939303382347864,0.0023486480438459556,,,1.7495328947005282,0.009436858558464904,268700541000000.0,308129391000000.0,383514439000000.0,27752507000000.0,13.819091695031371,3329591000000.0,-2742896000000.0,2066790000000.0,-111860000000.0,1549241000000.0,0.8720380101617765,0.19078455582966442,0.5702858772901184,0.0,0.005239971324660221,-2535689000000.0,,0.007742578382080742,485804000000.0
ACB,Private_1,2020,1,2020-03-31,2020-Q1,4378224000000.0,1924923000000.0,0.03675350475988253,0.10010428778073976,0.01010937137278263,0.015950521010680445,0.21510454882152102,0.006521890841126913,0.003225071225361523,0.0012758515435962595,0.0022254067586711707,1.4832945908154007,0.009673885406532053,274793621000000.0,312653631000000.0,387396053000000.0,29412365000000.0,13.171196977869682,3419444000000.0,-2360635000000.0,2017589000000.0,-92666000000.0,1537053000000.0,0.8789074993982718,0.16547609837289878,0.5391763875032434,0.0,0.0038470043290058115,-2658322000000.0,0.0,0.009746962066488436,370712000000.0
ACB,Private_1,2020,2,2020-06-30,2020-Q2,4102100000000.0,1894664000000.0,0.03273025662784703,0.09520574592177729,0.008552353312249369,0.01552399351296307,0.20206288309316603,0.006761216065886693,0.003417462006487145,0.00047311869732230793,0.0007769576281394102,1.441074906868752,0.009743418812467177,283755020000000.0,330551052000000.0,396760420000000.0,30832445000000.0,12.868276258986272,3111946000000.0,-1767906000000.0,2334194000000.0,-439530000000.0,1521655000000.0,0.8584302433259235,0.18090885398240997,0.43097584164208574,0.6144037810048629,0.0043527945219168016,-2764744000000.0,-3655000000.0,0.010178678072373838,426659000000.0
ACB,Private_1,2020,3,2020-09-30,2020-Q3,4485580000000.0,2591572000000.0,0.03671745854357329,0.09550055743312195,0.00477303831468276,0.02035119341793439,0.2603326768616093,0.008338031331220113,0.0027846612289623516,0.002038575388023091,0.0015395392828644935,1.1747895838458466,0.009795432357697708,297385546000000.0,334729380000000.0,418748315000000.0,32918968000000.0,12.720578451912587,3635001000000.0,-1732012000000.0,2753568000000.0,-161996000000.0,2074572000000.0,0.8884357447201079,0.1912725408208864,0.38612888411309126,0.0,0.004822285563869527,-2913020000000.0,-17375000000.0,0.011122692560182465,491577000000.0
ACB,Private_1,2020,4,2020-12-31,2020-Q4,5195405000000.0,3184729000000.0,0.042234446217360826,0.09591390636670931,0.0036703687185148898,0.023626611706136023,0.29833552617558284,0.005908533368200961,0.0018493735383223553,-0.0014569100812989748,-0.002304553833292221,1.6031241306162192,0.009472112419114087,311478989000000.0,353195838000000.0,444530104000000.0,35448163000000.0,12.540286050930199,4415732000000.0,-1763715000000.0,3431690000000.0,-246961000000.0,2549543000000.0,0.8818874841894372,0.2162259029790719,0.3394759407591901,0.0,0.0037596769808744632,-2950364000000.0,-205962000000.0,0.007757906906523316,405706000000.0
ACB,Private_1,2021,1,2021-03-31,2021-Q1,5675377000000.0,3104319000000.0,0.042862838412655604,0.09119053513550587,0.0036273278211022427,0.022221713274344107,0.27075341271516234,0.009109330038784948,0.0031635949130908144,0.003576077486240974,0.005020630781615899,1.2037290594555585,0.010965165279856873,324311117000000.0,352217653000000.0,449514732000000.0,37929335000000.0,11.851373929967398,4639572000000.0,-1965297000000.0,3710080000000.0,-605761000000.0,2483401000000.0,0.9207690592384931,0.22052666110974284,0.3462848371130235,0.0,0.005594412940605587,-3556125000000.0,0.0,0.012272924951875763,625207000000.0
ACB,Private_1,2021,2,2021-06-30,2021-Q2,6227217000000.0,3248434000000.0,0.044617823151051936,0.0917408553974639,0.0031774326151508088,0.022487077593367443,0.26441056126210866,0.0068192233677478835,0.0025316777276152987,-0.0016090752757020044,-0.002105502908184304,2.0772764749837656,0.014165412279482245,341667500000000.0,358474148000000.0,471275438000000.0,40380245000000.0,11.670940530449975,4990387000000.0,-1592538000000.0,4634679000000.0,-1386245000000.0,2588235000000.0,0.9531161505124771,0.2207872323334178,0.25573831777501893,0.6376417554023825,0.007701029214940468,-4839861000000.0,-102509000000.0,0.009350901095363183,886379000000.0
ACB,Private_1,2021,3,2021-09-30,2021-Q3,5690182000000.0,2615599000000.0,0.03903863853664479,0.08802341489475429,0.004083619819853782,0.017695350037648584,0.20299508538608127,0.008387980511917798,0.0072279099553872374,0.0016746720129950903,0.006261409118514345,1.9771031555526424,0.016583902738826747,336491602000000.0,365770473000000.0,479308753000000.0,42483436000000.0,11.282250169218893,4520511000000.0,-2254497000000.0,3435685000000.0,-820086000000.0,2102615000000.0,0.9199528853166887,0.22543855528764892,0.3962082407908921,0.0,0.005348786617891481,-5580344000000.0,-79603000000.0,0.015615890467305035,635559000000.0
ACB,Private_1,2021,4,2021-12-31,2021-Q4,5971221000000.0,3029760000000.0,0.03903681630986739,0.0850898506987659,0.005008999463674728,0.019291402010462744,0.22232769496641533,0.007734918539904246,0.005244231135203169,0.0006527711202730105,-0.0009347216932920661,2.0938999001201704,0.016196145158143153,361912538000000.0,379920669000000.0,527769944000000.0,44900909000000.0,11.754103775493721,4794322000000.0,-2417444000000.0,3553777000000.0,-524017000000.0,2428495000000.0,0.9526002861402626,0.25465234427664163,0.40484919248508805,0.0,0.005932549281200811,-5861588000000.0,-242773000000.0,0.012979149675107415,746818000000.0
ACB,Private_1,2022,1,2022-03-31,2022-Q1,6849763000000.0,4114005000000.0,0.042204755111130594,0.08564445131117983,0.00796322066858131,0.02489598765880977,0.2824820806768396,0.008208886740839293,0.004230218750604468,0.0008850315100163786,8.22353383070691e-05,1.8781240412318783,0.015417307539719875,379982950000000.0,386050921000000.0,528636428000000.0,48203333000000.0,10.966802399327864,5440672000000.0,-2738601000000.0,4111162000000.0,2843000000.0,3287535000000.0,0.9842819413970522,0.2690561175995744,0.39980959925182813,0.0,0.005597535339364652,-5858314000000.0,-431000000.0,0.012439105491443761,739159000000.0
ACB,Private_1,2022,2,2022-06-30,2022-Q2,6923347000000.0,4914360000000.0,0.042855374808244064,0.08609051054577557,0.013277494367488048,0.029416238017058307,0.31460440897979564,0.007578863053301969,0.0038067394724255518,-0.00020889095155453687,-0.0004759292489307744,1.8508765961307296,0.014027540250636497,395598651000000.0,388131932000000.0,543736728000000.0,52066031000000.0,10.443214463572229,5606390000000.0,-2276351000000.0,4646996000000.0,267364000000.0,3943148000000.0,1.0192375797619249,0.25018463051888246,0.32879342895856584,0.6579164496802488,0.0074098609756695554,-5549276000000.0,-41674000000.0,0.01138560252572752,993267000000.0
ACB,Private_1,2022,3,2022-09-30,2022-Q3,7090961000000.0,4474760000000.0,0.04488089404214083,0.09072229356635797,0.023199085586400995,0.02597268793080061,0.26619418515798615,0.01008341730848598,0.004363858141076621,0.0026752037635234503,0.0033057038912905697,1.377923277344736,0.013894175424543641,402250931000000.0,392023517000000.0,561113724000000.0,55734731000000.0,10.067577503872764,6032250000000.0,-2525765000000.0,4565196000000.0,-90436000000.0,3586992000000.0,1.026088776709791,0.24127279588688552,0.35619502067491277,0.0,0.006276215923564649,-5588945000000.0,-431000000.0,0.014447275449562601,866785000000.0
ACB,Private_1,2022,4,2022-12-31,2022-Q4,7925996000000.0,3611083000000.0,0.04547947952687743,0.09966953473998191,0.03728535177563048,0.019644449851662363,0.20113393493408807,0.007360089542182496,0.0056685704748512325,-5.225345270860293e-05,0.0014138885858787484,1.5927328020650824,0.011722656039970235,413706244000000.0,413952789000000.0,607875185000000.0,58438663000000.0,10.401935188010718,6454217000000.0,-4064328000000.0,3861668000000.0,-250585000000.0,2870518000000.0,0.9994044127578037,0.22300461176503875,0.5127845131387904,0.0,0.00634416968621556,-4849736000000.0,-990130000000.0,0.01302866001703373,927033000000.0
ACB,Private_1,2023,1,2023-03-31,2023-Q1,7920151000000.0,5156497000000.0,0.04201012227403002,0.1085334577614339,0.037200604528449345,0.027134990614722233,0.2734607960325118,0.009732709908872126,0.008814695016966616,0.0033746964669936186,0.006469307724540894,1.1660529529207444,0.011348855129161332,411288535000000.0,422755092000000.0,611223523000000.0,62530165000000.0,9.774858630230705,6215154000000.0,-2507640000000.0,5412511000000.0,-256014000000.0,4135029000000.0,0.9728765963627943,0.20161023867691225,0.3166151756450098,0.0,0.004114948172022835,-4667654000000.0,-438096000000.0,0.018547404925838742,627066000000.0
ACB,Private_1,2023,2,2023-06-30,2023-Q2,8023520000000.0,4832447000000.0,0.0413289871265413,0.10959202584374624,0.030891062237496162,0.024898440037308154,0.24663016392707388,0.01064850420019544,0.008709158472865037,0.0029502621559825393,0.0033263241826082023,1.07612849650709,0.011459158815005751,434031946000000.0,432410465000000.0,630893170000000.0,62867181000000.0,10.035334175394313,6245672000000.0,-2485180000000.0,5538340000000.0,-705893000000.0,3865846000000.0,1.0037498653044856,0.20854636577771077,0.3097368735916406,0.6573565100901613,0.005180743513282774,-4973641000000.0,-594570000000.0,0.019357662673060477,804386000000.0
ACB,Private_1,2023,3,2023-09-30,2023-Q3,8424382000000.0,5035481000000.0,0.03979292426872634,0.10194892156579992,0.021958847071829754,0.02524664181134692,0.24905556968727638,0.012008269586206849,0.008145315399569022,0.002231232076175333,0.0019623947219774463,0.9462005107078865,0.011362230815186902,449751645000000.0,445499845000000.0,648509938000000.0,66825289000000.0,9.704558673887666,6209128000000.0,-2868218000000.0,5556164000000.0,-520683000000.0,4037579000000.0,1.0095438865977608,0.20641303477894588,0.3404662799004129,0.0,0.004774645271535483,-5110182000000.0,-189478000000.0,0.020153584985775873,763587000000.0
ACB,Private_1,2023,4,2023-12-31,2023-Q4,8378463000000.0,5043574000000.0,0.0377060829090139,0.09105483499359047,0.02511110068720118,0.023440448976148238,0.23261678929462462,0.012073836421769785,0.006512009720586541,0.0012259143599130137,0.0001406465116986954,0.9116267851152283,0.01100683268118514,487601852000000.0,482702731000000.0,718794589000000.0,70955961000000.0,10.13015085511984,6289616000000.0,-3013248000000.0,5365215000000.0,-321641000000.0,4006279000000.0,1.0101493542202478,0.2200748000325691,0.3596420966470819,0.0,0.004255368050865818,-5366952000000.0,-64871000000.0,0.018585846142356324,727298000000.0
ACB,Private_1,2024,1,2024-03-31,2024-Q1,8168451000000.0,4892313000000.0,0.03804853587075904,0.08252299795357229,0.022704237678228323,0.021605361184360208,0.214367484825196,0.014519262265742268,0.007795206033912447,0.003215324128834523,0.004794442413233492,0.7855507121573528,0.011405616812853219,506112216000000.0,492804396000000.0,727297968000000.0,74790732000000.0,9.72443976079817,6721518000000.0,-2763921000000.0,5404530000000.0,-512217000000.0,3905419000000.0,1.0270042639798205,0.22962892766078327,0.3383653767403391,0.0,0.0041225687603065365,-5772522000000.0,-106647000000.0,0.022314468299654715,745202000000.0
ACB,Private_1,2024,2,2024-06-30,2024-Q2,8652011000000.0,5598243000000.0,0.038804014281030176,0.07878506149710088,0.0342135923921878,0.0238806126803307,0.23898853489167013,0.014764056829739334,0.005337128091254134,0.0016119271066952472,-0.0003815221089229745,0.7779675049475087,0.011485956454735534,550172293000000.0,511695775000000.0,769678700000000.0,74792678000000.0,10.290829538153455,7111506000000.0,-2465618000000.0,6186393000000.0,-588150000000.0,4468590000000.0,1.0751941287770062,0.2157350683616647,0.2849762904832183,0.6679763954908715,0.004689820589775551,-6319255000000.0,-41417000000.0,0.020101184920993467,877569000000.0
ACB,Private_1,2024,3,2024-09-30,2024-Q3,8136001000000.0,4844044000000.0,0.03626375954438126,0.07804455436694792,0.03843734705421539,0.02001404431423279,0.20152148947139129,0.0149131926934675,0.006264261878977902,0.0003074127907782517,0.0012884727366668754,0.8049162722977111,0.012003871470883323,554908474000000.0,512123668000000.0,777392922000000.0,78854261000000.0,9.858603861622646,6881387000000.0,-2933714000000.0,5202287000000.0,-358243000000.0,3870395000000.0,1.0835438951046488,0.21435280745509305,0.36058427229790163,0.0,0.0038637590626040197,-6661050000000.0,-16448000000.0,0.021177454572445402,747189000000.0
