TICKER,Type,YEARREPORT,LENGTHREPORT,ENDDATE_x,Year,TOI,PBT,NIM,Loan yield,Deposit yield,ROA,ROE,NPL,GROUP 2,NPL Formation (%),G2 Formation (%),NPL Coverage ratio,Provision/ Total Loan,Loan,Deposit,Total Assets,Total Equity,Leverage Multiple,Net Interest Income,OPEX,PPOP,Provision expense,NPATMI,LDR,CASA,CIR,Individual %,Fees/ Total asset,Provision on Balance Sheet,Write-off,Overdue_loan
PVB,Private_3,2025,5,2025-12-31,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVB,Private_3,2026,5,2026-12-31,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private_1,Private_1,2025,5,2025-12-31,2025,251073517973583.5,132386417282611.6,0.040345430198213274,0.0,0.0,0.020782016172375416,0.17413722221630426,0.019675816506888346,0.012638559953678716,0.011159805053949574,0.005902856834629361,0.8113799109526787,0.01596456224528031,3954293608804662.0,3446655408340000.0,5496004046690167.0,650970548394171.1,8.442784485792536,199971980358325.0,-78687796647290.7,0.0,-39999554527506.33,104628500665686.4,1.147284291674854,0.0,0.31340540126406236,,0.0,-63128566453876.14,-28507893073630.188,0.03231437646056706
Private_1,Private_1,2026,5,2026-12-31,2026,303726708773735.2,159514425924565.2,0.041141023507682374,0.0,0.0,0.021175430806798012,0.17902032528349132,0.01836541633720644,0.010681356847161302,0.01265705128745102,0.01296189961392114,0.8782070776451616,0.016128638611234775,4791716761334880.0,4151593086578600.0,6496672982088046.0,756516425432405.6,8.587616558853579,240385025775083.8,-90205540071227.2,0.0,-54007080698687.17,125984387943355.3,1.1541874796992249,0.0,0.296995744745079,,0.0,-77283867970966.6,-39851779181596.71,0.02904677318436774
Private_2,Private_2,2025,5,2025-12-31,2025,144751924668531.3,68890288092767.36,0.03442286338484557,0.0,0.0,0.015341370845792698,0.16626044170564608,0.022422662042160313,0.02401028976782933,0.0256003529240973,0.026120623897055543,-0.11255382852574472,-0.002523756458584037,2237089034778834.5,2030628836041341.0,3449092047410292.0,322608736382175.2,10.691254322773082,117942797968175.25,-47548038470153.71,0.0,-28314178786757.008,54343549454310.58,1.1016730359941025,0.0,0.32847949054241854,,0.0,5645867899950.612,-69096281497684.62,0.046432951809989645
Private_2,Private_2,2026,5,2026-12-31,2026,168211940448370.0,80429065441260.23,0.038803954179321885,0.0,0.0,0.017121477026945598,0.17982247782615535,0.021190050424010336,0.02349884785029972,0.014320454159922698,0.018381055519835186,0.04257751940925223,0.0009022197832113336,2672347305637826.5,2418276380933168.0,4032766390164621.0,383240204151866.5,10.522816621208555,138653044375776.78,-54156167972210.375,0.0,-33627360709059.3,63463752728898.984,1.1050628152794584,0.0,0.3219519840735251,,0.0,-2411044606757.951,-25570448202350.74,0.04468889827431005
Private_3,Private_3,2025,5,2025-12-31,2025,2042835600000.0,957132640000.0,0.009533349134277334,0.0,0.0,0.0030010577943880676,0.03574630642543869,,,0.040910942554845606,0.025576169445777727,,,0.0,0.0,60361278920000.0,9769905920000.0,6.178286609335129,1964295600000.0,-208086800000.0,0.0,-877616160000.0,762717920000.0,,,0.1018617455070785,,0.0,0.0,-15417737675206.0,
Private_3,Private_3,2026,5,2026-12-31,2026,2451402720000.0,1148559168000.0,inf,,,0.015048962714656671,0.08948992639700994,,,,,,,0.0,0.0,61276540424000.0,10685167424000.0,5.734729086824274,2357154720000.0,-249704160000.0,0.0,-1053139392000.0,915261504000.0,,,0.1018617455070785,,0.0,0.0,0.0,
SOCB,SOCB,2025,5,2025-12-31,2025,247196974642355.88,118248421084593.7,0.02487286006842747,0.0,0.0,0.007521693693202689,0.17731488703913428,0.01310934903084972,0.011014115966259841,0.01002386949405151,0.010992502681004443,1.5259074573852665,0.0200036534476399,6026283135290000.0,5840376909020000.0,8188542128780060.0,570410224367556.0,14.35553182423953,190155448828889.1,-76901098512669.8,0.0,-52047455245853.57,93980012057886.4,1.0318312035620307,0.0,0.3110923935211188,,0.0,-120547679415698.0,-37385846830155.57,0.02412346499710956
SOCB,SOCB,2026,5,2026-12-31,2026,277081802775315.28,134288402947434.0,0.025317031185368627,0.0,0.0,0.007620616538529736,0.17393383531613574,0.011984060963553584,0.011796069879439606,0.007111342045456426,0.009704266814094607,1.6447763731465777,0.019711100327201143,6951457641400100.0,6714917879623200.0,9312557947931770.0,656780922277528.0,14.179093259345123,220579319963966.28,-87771283158594.1,0.0,-55022117031181.92,106725031400992.9,1.0352260096128194,0.0,0.3167702905043083,,0.0,-137020878989926.4,-38548917456953.516,0.02378013084299319
